2c6d1e2aa54411eca198141877284d92, 4, 1.26, Tesla T4, GPU-f39acc11, 7555, slot1@osg-direct-manual2t.gke-icecube-pt4-2ca3be00-fswh.gke-icecube.gke.googleusercontent.com, 1260, 2022-03-20T01:44:01.513538
2e5c4ef4a54411eca198141877284d92, 4, 2.01, NVIDIA GeForce RTX 3090, GPU-4bbcb46a, 12134, slot2@osg-big-3090-2-manual.prp01-ifa-hawaii-edu.gke-icecube.nrp-nautilus.io, 720, 2022-03-20T01:35:15.127620
4e922b5ea57511eca198141877284d92, 4, 1.81, NVIDIA GeForce RTX 2080 Ti, GPU-270913e6, 5509, slot1@osg-big-2080b-2-manual.k8s-haosu-22-sdsc-optiputer-net.gke-icecube.nrp-nautilus.io, 1152, 2022-03-20T07:56:38.074431
5a669f64a57511ecb80b141877284d92, 4, 1.84, NVIDIA GeForce RTX 2080 Ti, GPU-91cd016c, 5509, slot2@osg-big-2080-2-manual.k8s-haosu-11-sdsc-optiputer-net.gke-icecube.nrp-nautilus.io, 1188, 2022-03-19T07:19:28.629332
963ddef8a6c411ecb45b141877284d92, 8, 2.08, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-18T21:20:41.558295
96571c06a6c411ecb45b141877284d92, 8, 2.25, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1080, 2022-03-18T21:23:40.265868
96735402a6c411ecb80b141877284d92, 8, 2.12, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-18T21:20:41.518388
969283a4a6c411ec9519141877284d92, 8, 2.14, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T21:35:20.876558
96b535d4a6c411ec8006141877284d92, 8, 2.1, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 972, 2022-03-18T21:20:41.677900
96cf59dca6c411ec9519141877284d92, 8, 2.2, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1044, 2022-03-18T21:38:17.068572
96ee5152a6c411ec8006141877284d92, 8, 2.14, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 936, 2022-03-18T21:38:17.038444
970b14e0a6c411ec8cfe141877284d92, 8, 2.05, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 828, 2022-03-18T21:35:20.864797
97228544a6c411ec8cfe141877284d92, 8, 2.21, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 936, 2022-03-18T21:52:48.851935
973f9530a6c411ec8cfe141877284d92, 8, 2.14, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1080, 2022-03-18T21:55:47.567337
97cd3048a6c411ec8006141877284d92, 8, 2.14, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 972, 2022-03-18T21:52:49.500886
97ea8fb2a6c411ec8cfe141877284d92, 8, 2.13, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T21:52:49.559910
980d4ef8a6c411ec8006141877284d92, 8, 2.24, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 972, 2022-03-18T22:07:26.860048
98273eeea6c411eca198141877284d92, 8, 2.15, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1080, 2022-03-18T22:13:16.040247
983ebc0ea6c411ec8006141877284d92, 8, 2.35, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-18T22:13:16.061164
985d9958a6c411ecb80b141877284d92, 8, 2.12, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 936, 2022-03-18T22:10:19.554394
987a9206a6c411ec8006141877284d92, 6, 2.27, A100-SXM4-40GB, GPU-4013d314, 13512, slot1@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 864, 2022-03-18T22:19:02.861231
9896f6e4a6c411ec8cfe141877284d92, 6, 2.27, A100-SXM4-40GB, GPU-4013d314, 13512, slot2@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 972, 2022-03-18T22:22:02.225144
98b7b456a6c411ec9519141877284d92, 6, 2.25, A100-SXM4-40GB, GPU-4013d314, 13512, slot3@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 864, 2022-03-18T22:19:02.886631
98d1f53ca6c411ec9519141877284d92, 8, 2.09, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 828, 2022-03-18T22:25:00.258931
98ed29b0a6c411ecb80b141877284d92, 8, 2.13, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T22:27:59.162703
9908d462a6c411ec8006141877284d92, 8, 2.32, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1044, 2022-03-18T22:27:59.215693
992a024aa6c411ec9519141877284d92, 4, 1.54, NVIDIA A40, GPU-9cf1e896, 22717, slot2@osg-big-a40-2-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 792, 2022-03-18T23:58:57.786871
994507b6a6c411ec8cfe141877284d92, 8, 2.27, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 828, 2022-03-18T22:27:59.118241
9961cc2aa6c411ecb45b141877284d92, 16, 1.24, NVIDIA A40, GPU-b84cad74, 5704, slot4@osg-big-a40-8-manual.k8s-usra-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 1728, 2022-03-19T00:07:42.271023
9982b250a6c411ecb45b141877284d92, 14, 1.58, A100-SXM4-40GB, GPU-4013d314, 5791, slot4@osg-direct-manual7a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 1656, 2022-03-19T01:26:52.000334
999d545ca6c411eca198141877284d92, 8, 2.26, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-19T00:10:40.518572
99bc5348a6c411ec8cfe141877284d92, 14, 1.44, A100-SXM4-40GB, GPU-4013d314, 5791, slot5@osg-direct-manual7a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 1368, 2022-03-19T01:20:56.975481
99d81c5ea6c411eca198141877284d92, 8, 2.08, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T23:53:05.647941
99f38f84a6c411ecb45b141877284d92, 8, 2.46, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1044, 2022-03-18T22:39:46.278782
9a0e7358a6c411ecb45b141877284d92, 8, 2.26, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 936, 2022-03-18T22:42:41.274115
9a2b1a1ca6c411ecb45b141877284d92, 8, 2.16, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 864, 2022-03-18T22:42:41.152731
9a48cd96a6c411eca198141877284d92, 8, 2.16, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T22:42:41.125251
9a61b126a6c411eca198141877284d92, 4, 1.48, NVIDIA A40, GPU-9cf1e896, 22717, slot1@osg-big-a40-2-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 864, 2022-03-18T23:56:00.567133
9a7f1536a6c411ec8cfe141877284d92, 8, 2.17, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-19T00:10:40.580091
9a9f18f4a6c411ec8006141877284d92, 8, 1.42, NVIDIA A40, GPU-a1b590c3, 11358, slot2@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 864, 2022-03-18T23:56:00.544118
9ac05e60a6c411ec9519141877284d92, 8, 2.28, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 972, 2022-03-19T00:13:32.112934
9ad9d066a6c411ec9519141877284d92, 8, 1.49, NVIDIA A40, GPU-a1b590c3, 11358, slot1@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 972, 2022-03-18T23:58:57.636421
9af91c6ea6c411ecb45b141877284d92, 6, 2.29, A100-SXM4-40GB, GPU-4013d314, 13512, slot2@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T22:48:36.457872
9b18d5aea6c411ecb45b141877284d92, 6, 2.28, A100-SXM4-40GB, GPU-4013d314, 13512, slot3@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 792, 2022-03-18T22:45:37.371329
9b375d4ea6c411ecb80b141877284d92, 8, 1.4, NVIDIA A40, GPU-a1b590c3, 11358, slot4@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 864, 2022-03-18T22:48:36.517821
9b51d35ea6c411ecb45b141877284d92, 4, 1.68, NVIDIA A40, GPU-9cf1e896, 22717, slot1@osg-big-a40-2-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 792, 2022-03-19T00:10:40.602427
9b6b30f6a6c411ecb45b141877284d92, 8, 1.52, NVIDIA A40, GPU-a1b590c3, 11358, slot3@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 864, 2022-03-18T22:48:36.471187
9b8b1010a6c411ecb80b141877284d92, 8, 1.66, NVIDIA A40, GPU-a1b590c3, 11358, slot3@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 792, 2022-03-19T00:10:40.539222
9ba6cd0aa6c411ecb80b141877284d92, 4, 1.85, NVIDIA A40, GPU-9cf1e896, 22717, slot1@osg-big-a40-2-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 684, 2022-03-19T00:34:03.930227
9bc27866a6c411ec8cfe141877284d92, 6, 1.34, Tesla V100-SXM2-16GB, GPU-91fd6606, 5386, slot2@osg-direct-manual3b.gke-icecube-pv100-2262229f-h2tk.gke-icecube.gke.googleusercontent.com, 2196, 2022-03-18T23:32:37.032528
9be3d614a6c411ecb45b141877284d92, 6, 1.22, Tesla V100-SXM2-16GB, GPU-91fd6606, 5386, slot3@osg-direct-manual3b.gke-icecube-pv100-2262229f-h2tk.gke-icecube.gke.googleusercontent.com, 2016, 2022-03-18T23:32:37.127070
9c044a70a6c411ecb45b141877284d92, 8, 2.15, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 864, 2022-03-18T22:57:25.214850
9c323f2aa6c411ec9519141877284d92, 8, 2.11, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 936, 2022-03-18T23:00:22.258603
9c5885cca6c411ec8cfe141877284d92, 8, 2.18, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1080, 2022-03-18T23:00:22.190075
9c7b4760a6c411eca198141877284d92, 8, 2.12, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-18T23:00:22.240744
9c985f9ea6c411ec8cfe141877284d92, 4, 1.69, NVIDIA A40, GPU-9cf1e896, 22717, slot2@osg-big-a40-2-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 612, 2022-03-19T00:10:40.563232
9cb5f22aa6c411ecb80b141877284d92, 8, 1.71, NVIDIA A40, GPU-a1b590c3, 11358, slot4@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 828, 2022-03-19T00:13:32.100724
9cd6202ca6c411ec8cfe141877284d92, 6, 2.29, A100-SXM4-40GB, GPU-4013d314, 13512, slot3@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 1008, 2022-03-19T00:19:25.827876
9cfd1362a6c411ec8cfe141877284d92, 8, 1.16, NVIDIA A40, GPU-a1b590c3, 11358, slot1@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 972, 2022-03-18T23:12:03.799607
9d17c86aa6c411ec8cfe141877284d92, 8, 1.08, NVIDIA A40, GPU-a1b590c3, 11358, slot3@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 864, 2022-03-18T23:09:07.819223
9d3b8edaa6c411ec8cfe141877284d92, 8, 1.08, NVIDIA A40, GPU-a1b590c3, 11358, slot2@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 936, 2022-03-18T23:12:03.867123
9d582996a6c411ec9519141877284d92, 8, 1.39, NVIDIA A40, GPU-a1b590c3, 11358, slot4@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 1008, 2022-03-18T23:12:03.899449
9d741b60a6c411ec9519141877284d92, 8, 1.83, NVIDIA A40, GPU-a1b590c3, 11358, slot3@osg-big-a40-4-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 936, 2022-03-18T23:41:24.261098
9d8b6748a6c411ec9519141877284d92, 8, 2.33, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 828, 2022-03-18T23:12:03.883676
9da2f692a6c411ec9519141877284d92, 8, 2.08, A100-SXM4-40GB, GPU-e03cac82, 10134, slot2@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 936, 2022-03-18T23:38:24.918417
9dbdfa0aa6c411ec9519141877284d92, 8, 2.32, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1044, 2022-03-18T23:17:55.655438
9dd99580a6c411ec9519141877284d92, 6, 2.3, A100-SXM4-40GB, GPU-4013d314, 13512, slot2@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T23:15:01.294399
9df64900a6c411ec9519141877284d92, 4, 1.81, NVIDIA A40, GPU-9cf1e896, 22717, slot1@osg-big-a40-2-manual.k8s-a40-01-calit2-optiputer-net.gke-icecube.nrp-nautilus.io, 612, 2022-03-19T07:10:41.151203
9e0f21c8a6c411eca198141877284d92, 8, 2.1, A100-SXM4-40GB, GPU-e03cac82, 10134, slot3@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T23:38:26.183866
9e3120b6a6c411eca198141877284d92, 8, 2.11, A100-SXM4-40GB, GPU-e03cac82, 10134, slot4@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 1080, 2022-03-18T23:41:24.333499
9e4ec062a6c411ec8006141877284d92, 6, 2.34, A100-SXM4-40GB, GPU-4013d314, 13512, slot1@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T23:15:01.306688
9e66f1c8a6c411ec8006141877284d92, 6, 2.27, A100-SXM4-40GB, GPU-4013d314, 13512, slot3@osg-direct-manual3a.gke-icecube-pa100-063d1663-jclm.gke-icecube.gke.googleusercontent.com, 792, 2022-03-18T23:12:03.982524
9e84aa24a6c411ecb45b141877284d92, 8, 2.24, A100-SXM4-40GB, GPU-e03cac82, 10134, slot1@osg-direct-manual.gke-icecube-pa100-063d1663-83gx.gke-icecube.gke.googleusercontent.com, 900, 2022-03-18T23:17:55.561994
